Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,WI,2015,"7         ",Female,13,Right-Handed,150,22,150,2,Car,40,.06,57,Gymnastics,100,10,1000,500,15,10000,22,"Same length",55,59,,December,Spring,No,Yes,Fruit,Water,"Mathematics and statistics",8,10,8,"Yes - broadband connection","In person",200,300,60,.6,30,20,5,0,5,10,20,2,0,3,"Very little","Some college","Heavy metal",Invisibility,Happy,"Religious figure",Religious
USA,WI,2019,"12        ",Male,17,Right-Handed,175,25,173,1,Walk,2,0.36,44,Basketball,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,WI,2019,"12        ",Female,17,Right-Handed,161,24,166,2,Car,15,.717,33,Running/Jogging,600,600,500,700,600,800,24,"Right foot",96,108,"Ring finger",August,Summer,No,No,Salads,Water,"Mathematics and statistics",8,8,8,"Yes - broadband connection","In person",0,0,2,0,,,,,,,,,,,,,,,,,
USA,WI,2020,"12        ",Male,17,Right-Handed,188,27,187,1,Car,30,.351,47,Athletics,834,840,476,332,497,492,27,"Same length",78,80,"Ring finger",March,Summer,No,No,Meat,Water,"Physical education",5,8,3,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",0,0,70,1,0,2,2,0,28,20,40,1,15,0,None,"Graduate degree","Rap/Hip hop","Freeze time",Happy,"Business person",Health
USA,WI,2022,"10        ",Male,16,Right-Handed,172.7,,,1,Car,5,0.3,56,None,,,,,,,,,,,"Ring finger",May,Spring,No,No,"Rice/Noodle dishes",Water,Other,8,8,4,"Yes - broadband connection",,4,4,,,,,,,,,,,,,"A lot","High school",Other,,Happy,Other,Health
USA,WI,2013,"8         ",Male,11,Right-Handed,147,22,141,1,Bus,10,.364,55,Soccer,0,0,0,0,600,800,22,"Same length",70,75,"Ring finger",August,Fall,No,No,"No favorite",Water,"Physical education",8,10,4,"Yes - other","In person",0,0,6,1,8,2,10,4,0,0,4,1,0,2,Some,"Graduate degree",Pop,Fly,Rich,Teacher,Health
USA,WI,2013,"12        ",Female,17,Right-Handed,176,23,176,3,Car,10,.568,43,Soccer,684,914,856,380,43,219,23,"Same length",80,,"Same length",June,Fall,No,No,Soups,Water,Science,7,11,6,"Yes - broadband connection","Text messaging",10,10,2,0,20,10,15,0,.25,1,1,0,0,0,"Very little","Graduate degree","Rap/Hip hop",Fly,Healthy,"Sports person",Health
USA,WI,2016,"12        ",Female,17,Right-Handed,161.4,23.30,159,1,Car,10,.399,44,Soccer,700,800,500,600,200,500,23.10,"Right foot",84,86,"Ring finger",March,Fall,No,No,Pizza/Pasta,Water,Art,6,9,4,"Yes - other",,5,6,5,0,5,7,3,2,10,3,10,5,10,2,"A lot","Undergraduate degree",Other,"Freeze time",Happy,Relative,"Wildlife, animals"
USA,WI,2016,"12        ",Female,17,Right-Handed,167,21,169,1,Walk,2,.347,50,Other,,,,,,,22,"Left foot",92,98,"Ring finger",July,Fall,Yes,No,Fruit,Water,Music,7,11,4,"Yes - broadband connection","In person",50,50,2,1,10,2,3,0,2,2,2,1,20,10,"A lot","Graduate degree",Other,Telepathy,Rich,Relative,Environment
USA,WI,2016,"7         ",Female,12,Right-Handed,155,21,158,1,Car,10,0.618,71,Soccer,652,300,856,583,834,1000,21,"Same length",8.5,9,"Index finger",May,Summer,No,No,Pizza/Pasta,Water,Science,,5,3,"Yes - broadband connection","Text messaging",10,10,7,1,2,4,6,1,0,1,1,4,0,1,"A lot","Undergraduate degree",Country,Invisibility,Happy,"Sports person","International aid"
USA,WI,2021,"12        ",Male,18,Right-Handed,185,29,183,1,Car,15,.404,49,"Football (American)",1000,1000,1000,1000,1000,1000,29,,10,12,"Ring finger",October,Summer,No,No,Meat,Water,"Physical education",7,9,3,"Yes - other","Cell phone",9,30,6,1,6,2,12,0,8,,24,2,0,0,Some,"Graduate degree","Rap/Hip hop",Telepathy,Rich,Relative,"International aid"
